,User_name,Mention_name,Type
3092,mvslightcom,mvslightcom,Tweet
3093,Rickjr2448883,Rushmores_Cars,RT
3094,zephyrzap,zephyrzap,Tweet
3095,IconicCarColl,IconicCarColl,Tweet
3096,britishrent,britishrent,Tweet
3097,sportsjim,sportsjim,Tweet
3098,dan_brummitt,_d_a_n_i_e_l__b,RT
3099,ChandigarhGPS,ChandigarhGPS,Tweet
3100,CarsandChaiTO,CarsandChaiTO,Tweet
3101,wetcoastlife,wetcoastlife,Tweet
3102,autopartlinker,autopartlinker,Tweet
3103,TitaniumHire,TitaniumHire,Tweet
3104,IconicCarColl,IconicCarColl,Tweet
3105,shuttlelane,shuttlelane,Tweet
3106,emekanws,_alonethoughts_,Tweet
3107,MichaelDD14,LegendPorsche,RT
3108,iamSharathNair,AudiIN,Tweet
3109,LexusJAX,LexusJAX,Tweet
3110,shieldtrend,shieldtrend,Tweet
3111,powerlinuxer,Futurist_Invest,RT
3112,MercedesBenzAsh,MercedesBenzAsh,Tweet
3113,mrsmoneypenny1,LegendPorsche,RT
3114,autopartlinker,autopartlinker,Tweet
3115,autopartlinker,autopartlinker,Tweet
3116,THEMAVERICK93,THEMAVERICK93,Tweet
3117,ada_paul23,ada_paul23,Tweet
3118,zephyrzap,zephyrzap,Tweet
3119,EmojiAutoSales,EmojiAutoSales,Tweet
3120,contractcars,contractcars,Tweet
3121,contractcars,contractcars,Tweet
3122,CScrogham,MAAP1070,RT
3123,autopartlinker,autopartlinker,Tweet
3124,contractcars,contractcars,Tweet
3125,autopartlinker,autopartlinker,Tweet
3126,RanchiGPS,RanchiGPS,Tweet
3127,Rushmores_Cars,Rushmores_Cars,Tweet
3128,JohnKFisher_,JohnKFisher_,Tweet
3129,hubcityboi,hubcityboi,Tweet
3130,skylizers,skylizers,Tweet
3131,autocarmove,autocarmove,Tweet
3132,BreadZe,TheFuturist007,RT
3133,autopartlinker,autopartlinker,Tweet
3134,MaltecDetailing,tartan_tarmac,Tweet
3135,jarek781,911_Mag,RT
3136,BIGV_PWRP,Bugatti,Tweet
3137,christoph_dimke,911_Mag,RT
3138,MaltecDetailing,MaltecDetailing,Tweet
3139,AC13PREMIER,AC13PREMIER,Tweet
3140,Surreal_CARS,Surreal_CARS,Tweet
3141,LRThornhill,LRThornhill,Tweet
3142,NismoZ3,BillionsPortal,RT
3143,Astorg_Auto,Astorg_Auto,Tweet
3144,MarshaN59185752,GeneralQueenB,RT
3145,RimPro_Tec,DeborahCheste11,Tweet
3146,autoview,autoview,Tweet
3147,ZaveriVaishali,ZaveriVaishali,Tweet
3148,LexusofLasVegas,LexusofLasVegas,Tweet
3149,wetcoastlife,wetcoastlife,Tweet
3150,DESIblitz,DESIblitz,Tweet
3151,carsluxrs,carsluxrs,Tweet
3152,autocarmove,autocarmove,Tweet
3153,dhrep,Futurist_Invest,RT
3154,Mark_R1_5VY,LegendPorsche,RT
3155,Linda_U_W_A,Lifeofobi_,RT
3156,AndrewHillEng,Futurist_Invest,RT
3157,MaltecDetailing,MaltecDetailing,Tweet
3158,autopartlinker,autopartlinker,Tweet
3159,pennewstweet,pennewstweet,Tweet
3160,SelectAutoImpts,SelectAutoImpts,Tweet
3161,ECDautodesign,ECDautodesign,Tweet
3162,SupercarsGarage,SupercarsGarage,Tweet
3163,LionhartTires,MercedesBenz,Tweet
3164,Rushmores_Cars,Rushmores_Cars,Tweet
3165,exhaustnotes,MercedesAMG,Tweet
3166,arlelotli,ExplorationsUn1,RT
3167,UAEClassicCars,UAEClassicCars,Tweet
3168,LuxMotorPress,LuxMotorPress,Tweet
3169,TechHourly,RMR4x4,Tweet
3170,BreadZe,SupercarsGarage,RT
3171,Habeeb24194864,_alonethoughts_,Tweet
3172,SouthBayLex,SouthBayLex,Tweet
3173,abo_khayat,LegendPorsche,RT
3174,GordonMercedes9,GazTankMotors,RT
3175,BocquetRomuald,911_Mag,RT
3176,FirstFloppy,FirstFloppy,Tweet
3177,M_baturee,_alonethoughts_,Tweet
3178,JiddSam,JiddSam,Tweet
3179,DCamaro88,LuxMotorPress,RT
3180,autopartlinker,autopartlinker,Tweet
3181,LuxMotorPress,LuxMotorPress,Tweet
3182,autocarmove,autocarmove,Tweet
3183,autocarmove,autocarmove,Tweet
3184,ada_paul23,ada_paul23,Tweet
3185,EduardoKuriH,LuxciorMagazine,RT
3186,ada_paul23,ada_paul23,Tweet
3187,autopartlinker,autopartlinker,Tweet
3188,LexusofLasVegas,LexusofLasVegas,Tweet
3189,SupercarsGarage,SupercarsGarage,Tweet
3190,GetReviewedByUs,GetReviewedByUs,Tweet
3191,tomtombamb,tomtombamb,Tweet
3192,catford_se6,Rushmores_Cars,RT
3193,autopartlinker,autopartlinker,Tweet
3194,BassasLopez,LegendPorsche,RT
3195,stargatechauff,stargatechauff,Tweet
3196,AndrewHillEng,Futurist_Invest,RT
3197,IconicCarColl,IconicCarColl,Tweet
3198,MotorSearchMag,MotorSearchMag,Tweet
3199,contractcars,contractcars,Tweet
3200,JaguarThornhill,JaguarThornhill,Tweet
3201,autopartlinker,autopartlinker,Tweet
3202,PaulMillerBMW,PaulMillerBMW,Tweet
3203,WHEELMAX_COM,WHEELMAX_COM,Tweet
3204,ECDautodesign,ECDautodesign,Tweet
3205,mymagicglass,mymagicglass,Tweet
3206,Bentley_Bham,Bentley_Bham,Tweet
3207,SelectAutoImpts,SelectAutoImpts,Tweet
3208,JaguarThornhill,JaguarThornhill,Tweet
3209,m2_tweet_bot,bbazzracing,RT
3210,SupercarsGarage,SupercarsGarage,Tweet
3211,winged_boots,winged_boots,Tweet
3212,GetReviewedByUs,GetReviewedByUs,Tweet
3213,DamonMBanks,DamonMBanks,Tweet
3214,CaristaApp,CaristaApp,Tweet
3215,UKCarLease,contractcars,RT
3216,Reg_Spotter,Reg_Spotter,Tweet
3217,TheLuxuryOFC,TheLuxuryOFC,Tweet
3218,GazTankMotors,GazTankMotors,RT
3219,SarahSheltonInk,cgtnamerica,Tweet
3220,Rushmores_Cars,Rushmores_Cars,Tweet
3221,sportsjim,sportsjim,Tweet
3222,Lexus_Manhattan,Lexus_Manhattan,Tweet
3223,dimcartier,WereBillionaire,RT
3224,Rentcardubaiae,Rentcardubaiae,Tweet
3225,_d_a_n_i_e_l__b,_d_a_n_i_e_l__b,Tweet
3226,ada_paul23,ada_paul23,Tweet
3227,omar_bature,_alonethoughts_,Tweet
3228,SimonsTransport,SimonsTransport,Tweet
3229,Businesslives,Businesslives,Tweet
3230,autocarmove,autocarmove,RT
3231,andrea_vitters,BillionsPortal,RT
3232,KronosRealty,KronosRealty,Tweet
3233,hotcars1447,hotcars1447,Tweet
3234,carlease_uk,MercedesBenzUK,Tweet
3235,sportsjim,sportsjim,Tweet
3236,parklaneukltd,parklaneukltd,Tweet
3237,911_Mag,911_Mag,Tweet
3238,livmorluv,livmorluv,Tweet
3239,DCamaro88,LuxMotorPress,RT
3240,sportsjim,sportsjim,Tweet
3241,Bill88699081,911_Mag,RT
3242,LuxeGetaways,LuxeGetaways,Tweet
3243,Claumi8675,Claumi8675,Tweet
3244,LuxMotorPress,LuxMotorPress,Tweet
3245,Fwelsh2688,Fwelsh2688,Tweet
3246,carsluxrs,carsluxrs,Tweet
3247,CScrogham,MAAP1070,RT
3248,tomtombamb,tomtombamb,Tweet
3249,GetReviewedByUs,GetReviewedByUs,Tweet
3250,autocarmove,autopartlinker,RT
3251,catford_se6,Rushmores_Cars,RT
3252,peregocars,peregocars,Tweet
3253,Reg_Spotter,Reg_Spotter,Tweet
3254,AD360eu,AD360eu,Tweet
3255,LexusofLasVegas,LexusofLasVegas,Tweet
3256,choosethemoon,choosethemoon,Tweet
3257,michaels_autos,michaels_autos,Tweet
3258,RacerMecahinc,RacerMecahinc,Tweet
3259,DailyCarsGB,DailyCarsGB,Tweet
3260,AriaThornton10,jbrcapital,RT
3261,PerryD777,Futurist_Invest,RT
3262,TheLoftsKnysna,Tourism_Update,Tweet
3263,yamatho2,Futurist_Invest,RT
3264,TheLuxuryOFC,TheLuxuryOFC,Tweet
3265,BayfieldLincoln,valley_farms,Tweet
3266,ada_paul23,ada_paul23,Tweet
3267,redsimplyrouge,redsimplyrouge,Tweet
3268,barbster360,elitejets,Tweet
3269,zapautoexport,zapautoexport,Tweet
3270,UKCarLease,Individual_FS,RT
3271,babasands,_alonethoughts_,Tweet
3272,patel_cars,patel_cars,Tweet
3273,RandburgMidas,RandburgMidas,Tweet
3274,MDejtisak,MDejtisak,Tweet
3275,GpsAhmedabad,GpsAhmedabad,Tweet
3276,SupercarsGarage,SupercarsGarage,Tweet
3277,Girlan13,LegendPorsche,RT
3278,VegasBiLL,Forbes,Tweet
3279,winyourdreamcar,winyourdreamcar,Tweet
3280,TarikPrice,TarikPrice,Tweet
3281,TitaniumHire,TitaniumHire,Tweet
3282,patel_cars,patel_cars,Tweet
3283,bmw_southatl,bmw_southatl,Tweet
3284,LexusofLasVegas,LexusofLasVegas,Tweet
3285,EmpireLimo,EmpireLimo,Tweet
3286,LiveryVip,LiveryVip,Tweet
3287,shameelabdulla,clootrack,RT
3288,JayDans78,WereBillionaire,RT
3289,SelectAutoImpts,SelectAutoImpts,Tweet
3290,Rushmores_Cars,Rushmores_Cars,Tweet
3291,SkylineAutoIn,SkylineAutoIn,Tweet
3292,meccanike,LuxMotorPress,RT
3293,msicefan,LegendPorsche,RT
3294,sidestreamworld,sidestreamworld,Tweet
3295,IndustryMag,FerrariCNJ,Tweet
3296,vapegamer1,LegendPorsche,RT
3297,GordonMercedes9,GazTankMotors,RT
3298,BankzofAmerica,SIX10Enterprise,Tweet
3299,ayushijay,ayushijay,Tweet
3300,LexusofLasVegas,LexusofLasVegas,Tweet
3301,Spainprop,Spainprop,Tweet
3302,line_rev,line_rev,Tweet
3303,TheBestInLuxury,TheBestInLuxury,Tweet
3304,niki_kopp,niki_kopp,Tweet
3305,Girlan13,LegendPorsche,RT
3306,clootrack,clootrack,Tweet
3307,CsmukeshSingh,CsmukeshSingh,Tweet
3308,Rickjr2448883,Rushmores_Cars,RT
3309,aguilar_schulz,LegendPorsche,RT
3310,NYTravelLimo,NYTravelLimo,Tweet
3311,neun11er,LegendPorsche,RT
3312,Bentley_Bham,Bentley_Bham,Tweet
3313,VolvoOfEdinburg,VolvoOfEdinburg,Tweet
3314,Tw1tterCarClub,GazTankMotors,RT
3315,skylizers,skylizers,Tweet
3316,ada_paul23,ada_paul23,Tweet
3317,Kauan0liveira,LegendPorsche,RT
3318,RTHyderabad,pennewstweet,RT
3319,CSUTV,CSUTV,Tweet
3320,AnthonyLeach256,AnthonyLeach256,Tweet
3321,mtura712,LegendPorsche,RT
3322,ECDautodesign,ECDautodesign,Tweet
3323,reachHYPE,reachHYPE,Tweet
3324,TitaniumHire,TitaniumHire,Tweet
3325,BillionsF1,BillionsPortal,RT
3326,911_Mag,911_Mag,Tweet
3327,Media_SJH,Media_SJH,Tweet
3328,carsluxrs,carsluxrs,Tweet
3329,superCarsRT,CarsandChaiTO,RT
3330,ada_paul23,ada_paul23,Tweet
3331,ArturCasaca,ArturCasaca,Tweet
3332,autocarmove,autocarmove,Tweet
3333,autopartlinker,autopartlinker,Tweet
3334,TheLuxuryOFC,TheLuxuryOFC,Tweet
3335,SelectAutoImpts,SelectAutoImpts,Tweet
3336,SandmanSavage,HopLive,RT
3337,autocarmove,autocarmove,Tweet
3338,fynis_im,fynis_im,Tweet
3339,swedberg_tony,swedberg_tony,Tweet
3340,andrea_vitters,BillionsPortal,RT
3341,autopartlinker,autopartlinker,Tweet
3342,TransporterNg,stargatechauff,Tweet
3343,KronosRealty,KronosRealty,Tweet
3344,sportsjim,sportsjim,Tweet
3345,LiveryVip,LiveryVip,Tweet
3346,SupercarsGarage,SupercarsGarage,Tweet
3347,gangstalife93,LegendPorsche,RT
3348,SelectAutoImpts,SelectAutoImpts,Tweet
3349,superCarsRT,LuxMotorPress,RT
3350,autocarmove,autopartlinker,RT
3351,BeingRamDubey,BeingRamDubey,Tweet
3352,barbster360,elitejets,Tweet
3353,autopartlinker,autopartlinker,Tweet
3354,autopartlinker,autopartlinker,Tweet
3355,DCamaro88,LuxMotorPress,RT
3356,RoadAtlantic,RoadAtlantic,Tweet
3357,GazTankMotors,DailyCarsGB,RT
3358,premieredition,premieredition,Tweet
3359,RoadAtlantic,RoadAtlantic,Tweet
3360,kpamelav,kpamelav,Tweet
3361,jeroen_stolk,autopartlinker,RT
3362,autovista_group,MercedesBenz,Tweet
3363,pennewstweet,pennewstweet,Tweet
3364,Kluster_Cars,Kluster_Cars,Tweet
3365,cr2raw,911_Mag,RT
3366,AmandaA23186736,GeneralQueenB,RT
3367,Dzazacai,LegendPorsche,RT
3368,zunsport,zunsport,Tweet
3369,SimonsTransport,SimonsTransport,Tweet
3370,powerlinuxer,Futurist_Invest,RT
3371,LUXURYSPORTAUT0,LUXURYSPORTAUT0,Tweet
3372,autocarmove,autocarmove,RT
3373,hotcars1447,GIPHY,Tweet
3374,WHEELMAX_COM,WHEELMAX_COM,Tweet
3375,CodeSilverStore,CodeSilverStore,Tweet
3376,911_Mag,911_Mag,Tweet
3377,Fwelsh2688,Fwelsh2688,Tweet
3378,2tallRob,barbster360,RT
3379,P3RFORMANCECARS,astonmartin,Tweet
3380,Surreal_CARS,Surreal_CARS,Tweet
3381,mahmad4457,GuySalmonJLR,Tweet
3382,UKCarLease,contractcars,RT
3383,VolvoOfEdinburg,VolvoOfEdinburg,Tweet
3384,contractcars,contractcars,Tweet
3385,InvestorJael,InvestorJael,Tweet
3386,SelectAutoImpts,SelectAutoImpts,Tweet
3387,OrelyGarcia,LuxMotorPress,RT
3388,Revathynagaraj,gscaltexindia,RT
3389,autocarmove,contractcars,RT
3390,M_baturee,_alonethoughts_,Tweet
3391,shieldtrend,shieldtrend,Tweet
3392,redsimplyrouge,redsimplyrouge,Tweet
3393,contractcars,contractcars,Tweet
3394,autopartlinker,autopartlinker,Tweet
3395,luxe_cars_com,luxe_cars_com,Tweet
3396,carsluxrs,488,Tweet
3397,kezzabella82,JosephLiden,RT
3398,RacerMecahinc,RacerMecahinc,Tweet
3399,sportsjim,sportsjim,Tweet
3400,BeingRamDubey,BeingRamDubey,Tweet
3401,TheLuxuryOFC,TheLuxuryOFC,Tweet
3402,Rentcardubaiae,Rentcardubaiae,Tweet
3403,InvestCorpgh,InvestCorpgh,Tweet
3404,posh_jacey,_alonethoughts_,Tweet
3405,caldelari911,911_Mag,RT
3406,Saxton4x4,Saxton4x4,Tweet
3407,Autos_of_dallas,Autos_of_dallas,Tweet
3408,LexusJAX,LexusJAX,Tweet
3409,autocarmove,autocarmove,Tweet
3410,parklaneukltd,parklaneukltd,Tweet
3411,ad360bg,ad360bg,Tweet
3412,vipgroupchris,vipgroupchris,Tweet
3413,InformedLuxury,BroomhallHouse,RT
3414,DESIblitz,DESIblitz,Tweet
3415,FixingAuto,FixingAuto,Tweet
3416,contractcars,contractcars,Tweet
3417,SipogaAutosNG,_alonethoughts_,Tweet
3418,UKCarLease,contractcars,RT
3419,AmeerLuqman15,carsluxrs,RT
3420,TheBestInLuxury,TheBestInLuxury,Tweet
3421,autopartlinker,autopartlinker,Tweet
3422,bbazzracing,bbazzracing,Tweet
3423,Mazer_9,AC13PREMIER,RT
3424,BahamasTourist2,SimonsTransport,RT
3425,MaltecDetailing,MaltecDetailing,Tweet
3426,GetReviewedByUs,GetReviewedByUs,Tweet
3427,arlelotli,ExplorationsUn1,RT
3428,AMTvehiclegroup,AMTvehiclegroup,Tweet
3429,zapautoexport,zapautoexport,Tweet
3430,ada_paul23,ada_paul23,Tweet
3431,911_Mag,911_Mag,Tweet
3432,UPGPSTech,UPGPSTech,Tweet
3433,ada_paul23,ada_paul23,Tweet
3434,CountryCar1,CountryCar1,Tweet
3435,Autos_of_dallas,Autos_of_dallas,Tweet
3436,britishtaxicy,britishtaxicy,Tweet
3437,Fwelsh2688,Fwelsh2688,Tweet
3438,minimodelshop,minimodelshop,Tweet
3439,douglashaan,LuxuryCarLondon,RT
3440,vipgroupchris,vipgroupchris,Tweet
3441,britishrent,britishrent,Tweet
3442,MikeGarcia80,MikeGarcia80,Tweet
3443,Girlan13,LegendPorsche,RT
3444,hotcars1447,hotcars1447,Tweet
3445,GetReviewedByUs,GetReviewedByUs,Tweet
3446,Scott_James_ltd,Scott_James_ltd,Tweet
3447,MotorSearchMag,MotorSearchMag,Tweet
3448,BillionsF1,BillionsPortal,RT
3449,alsahawat_times,alsahawat_times,Tweet
3450,catford_se6,Rushmores_Cars,RT
3451,omycelebration,omycelebration,Tweet
3452,ad360bg,ad360bg,Tweet
3453,ItsAhmvd,WereBillionaire,RT
3454,AMTvehiclegroup,AMTvehiclegroup,Tweet
3455,henryamusan,_alonethoughts_,Tweet
3456,SantchiWeb,Futurist_Invest,RT
3457,RaghavBelavadi,reachHYPE,RT
3458,autopartlinker,autopartlinker,Tweet
3459,FlexedUK,FlexedUK,Tweet
3460,ada_paul23,ada_paul23,Tweet
3461,CorruptPunjab,TheFuturist007,RT
3462,patel_cars,patel_cars,Tweet
3463,autocarmove,contractcars,RT
3464,airxxienchronic,_alonethoughts_,Tweet
3465,carlodotin,carlodotin,Tweet
3466,bbazzracing,bbazzracing,Tweet
3467,GetReviewedByUs,GetReviewedByUs,Tweet
3468,UAEClassicCars,UAEClassicCars,Tweet
3469,McLarenHouston,LuxciorMagazine,RT
3470,RenWoodbridge,EmpireLimo,RT
3471,CountryCar1,CountryCar1,Tweet
3472,LRThornhill,LRThornhill,Tweet
3473,carsluxrs,carsluxrs,Tweet
3474,CSUTV,CSUTV,Tweet
3475,mahmad4457,GuySalmonJLR,Tweet
3476,ShipOverseas,ShipOverseas,Tweet
3477,BroomhallHouse,BroomhallHouse,Tweet
3478,sportsjim,sportsjim,Tweet
3479,parklaneukltd,parklaneukltd,Tweet
3480,autocarmove,autocarmove,Tweet
3481,CommunalInc,CommunalInc,Tweet
3482,pmillerPorsche,pmillerPorsche,Tweet
3483,Volvopassion_fr,Volvopassion_fr,Tweet
3484,cr2raw,Futurist_Invest,RT
3485,posh_jacey,_alonethoughts_,Tweet
3486,TarikPrice,TarikPrice,Tweet
3487,MaltecDetailing,MaltecDetailing,Tweet
3488,ViskerDottie,ViskerDottie,Tweet
3489,ECDautodesign,ECDautodesign,Tweet
3490,contractcars,contractcars,Tweet
3491,Saxton4x4,Saxton4x4,Tweet
3492,Graypaul_Eburgh,Graypaul_Eburgh,Tweet
3493,Graypaul_Eburgh,Graypaul_Eburgh,Tweet
3494,autopartlinker,autopartlinker,Tweet
3495,EmojiAutoSales,EmojiAutoSales,Tweet
3496,airxxienchronic,_alonethoughts_,Tweet
3497,JaguarThornhill,JaguarThornhill,Tweet
3498,CarWashNinja,washninja,Tweet
3499,moralamb1974,carleaseorbuy,RT
3500,UKCarLease,contractcars,RT
3501,luxuoriouslylvg,LegendPorsche,RT
3502,OrelyGarcia,LuxMotorPress,RT
3503,aguilar_schulz,LegendPorsche,RT
3504,Autos_of_dallas,Autos_of_dallas,Tweet
3505,vintz_shop,vintz_shop,Tweet
3506,cliffgorge,cliffgorge,Tweet
3507,line_rev,line_rev,Tweet
3508,Matthewkendric1,Matthewkendric1,Tweet
3509,LavishLifesty15,LavishLifesty15,Tweet
3510,Reg_Spotter,Reg_Spotter,Tweet
3511,sillipiuk,THEMAVERICK93,RT
3512,MaltecDetailing,tartan_tarmac,Tweet
3513,WHEELMAX_COM,WHEELMAX_COM,Tweet
3514,skylizers,skylizers,Tweet
3515,ctlnmcmxci,ctlnmcmxci,Tweet
3516,carsluxrs,488,Tweet
3517,tresemei,WereBillionaire,RT
3518,eagleautosng,eagleautosng,Tweet
3519,hubcityboi,hubcityboi,Tweet
3520,Girlan13,LegendPorsche,RT
3521,UKCarLease,contractcars,RT
3522,autoview,autoview,Tweet
3523,contractcars,contractcars,Tweet
3524,carsluxrs,Luxury_Drivers,Tweet
3525,solorider23,solorider23,Tweet
3526,HousingHelpofSD,SanManuelCasino,Tweet
3527,autopartlinker,autopartlinker,Tweet
3528,autopartlinker,autopartlinker,Tweet
3529,ada_paul23,ada_paul23,Tweet
3530,EduardoKuriH,LuxciorMagazine,RT
3531,swedberg_tony,swedberg_tony,Tweet
3532,TCMDelhi,TCMDelhi,Tweet
3533,Lorenzo_LoBa,toyota_italia,Tweet
3534,autopartlinker,autopartlinker,Tweet
3535,Kluster_Cars,Kluster_Cars,Tweet
3536,TheLoftsKnysna,Tourism_Update,Tweet
3537,bloombarwatches,bloombarwatches,Tweet
3538,GordonMercedes9,SKPOWER_IT,RT
3539,bryans_cars,LuxMotorPress,RT
3540,ECDautodesign,ECDautodesign,Tweet
3541,RoadAtlantic,RoadAtlantic,Tweet
3542,Andybwilson,WereBillionaire,RT
3543,Lamboholic1,SKPOWER_IT,RT
3544,ada_paul23,ada_paul23,Tweet
3545,catford_se6,Rushmores_Cars,RT
3546,Mark_R1_5VY,LegendPorsche,RT
3547,Junction44Motor,Junction44Motor,Tweet
3548,hotcars1447,hotcars1447,Tweet
3549,LexusofLasVegas,LexusofLasVegas,Tweet
3550,autopartlinker,autopartlinker,Tweet
3551,AMTvehiclegroup,AMTvehiclegroup,Tweet
3552,Kluster_Cars,Kluster_Cars,Tweet
3553,zapautoexport,zapautoexport,Tweet
3554,hotcars1447,hotcars1447,Tweet
3555,Motortechgh,Motortechgh,Tweet
3556,carleaseorbuy,carleaseorbuy,Tweet
3557,shameelabdulla,clootrack,RT
3558,LiveryVip,LiveryVip,Tweet
3559,peregocars,peregocars,Tweet
3560,cr2raw,911_Mag,RT
3561,EHoleik,LegendPorsche,RT
3562,Lexus_Manhattan,Lexus_Manhattan,Tweet
3563,911_Mag,911_Mag,Tweet
3564,Lemonade_Ninja,washninja,Tweet
3565,GerryHudson9,GerryHudson9,Tweet
3566,contractcars,contractcars,Tweet
3567,carsluxrs,carsluxrs,Tweet
3568,BocquetRomuald,LegendPorsche,RT
3569,dan_brummitt,_d_a_n_i_e_l__b,RT
3570,pray4miii,sidestreamworld,RT
3571,huambomuse,DaveDuricy,Tweet
3572,evantantuco,evantantuco,Tweet
3573,neun11er,LegendPorsche,RT
3574,autopartlinker,autopartlinker,Tweet
3575,TheBestInLuxury,TheBestInLuxury,Tweet
3576,hubcityboi,hubcityboi,Tweet
3577,MotorSearchMag,MotorSearchMag,Tweet
3578,LegendPorsche,LegendPorsche,Tweet
3579,rhshearn,rhshearn,RT
3580,BreadZe,TheFuturist007,RT
3581,SupercarsGarage,SupercarsGarage,Tweet
3582,EduardoKuriH,LuxciorMagazine,RT
3583,OrelyGarcia,LuxMotorPress,RT
3584,JROSENBERG1,JROSENBERG1,Tweet
3585,autocarmove,parklaneukltd,Tweet
3586,bbazzracing,bbazzracing,Tweet
3587,Kluster_Cars,Kluster_Cars,Tweet
3588,topcardeals2019,GeneralQueenB,RT
3589,LiveryVip,LiveryVip,Tweet
3590,LuxMotorPress,LuxMotorPress,Tweet
3591,tenarasimhan,bsindia,RT
3592,EduardoKuriH,LuxciorMagazine,RT
3593,VolvoOfEdinburg,VolvoOfEdinburg,Tweet
3594,Volvopassion_fr,AVenet07,RT
3595,Weistec,Weistec,Tweet
3596,contractcars,contractcars,Tweet
3597,LiveryVip,LiveryVip,Tweet
3598,MercedesBenzAsh,MercedesBenzAsh,Tweet
3599,911_Mag,911_Mag,Tweet
3600,autopartlinker,autopartlinker,Tweet
3601,LuxuryCarLondon,londonmotorshow,Tweet
3602,RacerMecahinc,RacerMecahinc,Tweet
3603,CarsandChaiTO,therealabd,Tweet
3604,ScoreBMWParts,ScoreBMWParts,Tweet
3605,JiddSam,JiddSam,Tweet
3606,AriaThornton10,jbrcapital,RT
3607,autopartlinker,autopartlinker,Tweet
3608,carsluxrs,carsluxrs,Tweet
3609,ShipOverseas,ShipOverseas,Tweet
3610,YEGTweetup,RockNWash,RT
3611,GpsAhmedabad,GpsAhmedabad,Tweet
3612,contractcars,contractcars,Tweet
3613,CRASHJewelry,CRASHJewelry,Tweet
3614,Gibranbharucha,Gibranbharucha,Tweet
3615,autopartlinker,autopartlinker,Tweet
3616,2tallRob,barbster360,RT
3617,ada_paul23,ada_paul23,Tweet
3618,zapautoexport,zapautoexport,Tweet
3619,DESIblitz,DESIblitz,Tweet
3620,LiveryVip,LiveryVip,Tweet
3621,monarch_ent,monarch_ent,Tweet
3622,GordonMercedes9,GazTankMotors,RT
3623,MIAMotorSportX,MIAMotorSportX,Tweet
3624,autoview,autoview,Tweet
3625,carsluxrs,Lamborghini,Tweet
3626,Kmo_tickles,InvestCorpgh,RT
3627,evantantuco,evantantuco,Tweet
3628,GuySalmonJLR,GuySalmonJLR,Tweet
3629,KarmaVancouver,KarmaVancouver,Tweet
3630,CarVisionAuto,CarVisionAuto,Tweet
3631,FoundV,DaveDuricy,Tweet
3632,IconicCarColl,IconicCarColl,Tweet
3633,DESIblitz,DESIblitz,Tweet
3634,SouthBayLex,SouthBayLex,Tweet
3635,washzilla,washninja,Tweet
3636,throdle,throdle,Tweet
3637,BassasLopez,LegendPorsche,RT
3638,LCclassics,LCclassics,Tweet
3639,SMSsupply,LUXURYSPORTAUT0,RT
3640,gangstalife93,LegendPorsche,RT
3641,HiltonTuning,HiltonTuning,Tweet
3642,hindustangroup,hindustangroup,Tweet
3643,UKCarLease,contractcars,RT
3644,RajkamalOO7,Luqzone,Tweet
3645,CommunalInc,CommunalInc,Tweet
3646,carsluxrs,Topazdetailing,Tweet
3647,VirtualizedCars,VirtualizedCars,Tweet
3648,TransporterNg,stargatechauff,Tweet
3649,moralamb1974,carleaseorbuy,RT
3650,UPGPSTech,UPGPSTech,Tweet
3651,JaguarThornhill,JaguarThornhill,Tweet
3652,autopartlinker,autopartlinker,Tweet
3653,MehmetO33440789,911_Mag,RT
3654,LexusOrangePark,LexusOrangePark,Tweet
3655,FoundV,DaveDuricy,Tweet
3656,AnthonyLeach256,AnthonyLeach256,Tweet
3657,Rentcardubaiae,Rentcardubaiae,Tweet
3658,TheLuxuryRep,LegendPorsche,RT
3659,powerlinuxer,Futurist_Invest,RT
3660,GetReviewedByUs,GetReviewedByUs,Tweet
3661,Rushmores_Cars,Rushmores_Cars,Tweet
3662,travelimousines,travelimousines,Tweet
3663,SelectAutoImpts,SelectAutoImpts,Tweet
3664,eastbaybmw,eastbaybmw,Tweet
3665,GazTankMotors,GazTankMotors,Tweet
3666,knowledgelover1,TheFuturist007,RT
3667,rhshearn,rhshearn,RT
3668,ada_paul23,ada_paul23,Tweet
3669,rhshearn,rhshearn,RT
3670,patel_cars,patel_cars,Tweet
3671,nkakade,Futurist_Invest,RT
3672,PeakLifeIndia,Ferrari,Tweet
3673,autocarmove,autocarmove,Tweet
3674,TarikPrice,TarikPrice,Tweet
3675,Volvopassion_fr,Volvopassion_fr,Tweet
3676,Rentcardubaiae,Rentcardubaiae,Tweet
3677,Mobor_udi,_alonethoughts_,Tweet
3678,hotcars1447,hotcars1447,Tweet
3679,SandmanSavage,HopLive,RT
3680,BRDCSilverstone,winged_boots,Tweet
3681,ada_paul23,ada_paul23,Tweet
3682,MAAP1070,MAAP1070,Tweet
3683,autocarmove,autocarmove,Tweet
3684,socialewe,carleaseorbuy,RT
3685,carlodotin,carlodotin,Tweet
3686,LiveryVip,LiveryVip,Tweet
3687,FoundV,DaveDuricy,Tweet
3688,IconicCarColl,IconicCarColl,Tweet
3689,911_Mag,911_Mag,Tweet
3690,britishrent,britishrent,Tweet
3691,IconicCarColl,IconicCarColl,Tweet
3692,BimmerToday,BimmerToday,Tweet
3693,SelectAutoImpts,SelectAutoImpts,Tweet
3694,contractcars,contractcars,Tweet
3695,GetReviewedByUs,GetReviewedByUs,Tweet
